customer_id,snapshot_date,age,region,relationship_months,avg_monthly_inflow_6m,salary_inflow_ratio,inflow_cv_6m,avg_balance_6m,min_balance_6m,avg_monthly_spend_6m,monthly_txn_count_6m,digital_txn_ratio,cash_withdrawal_ratio,essential_spend_ratio,discretionary_spend_ratio,travel_spend_ratio,education_spend_ratio,business_merchant_ratio,investment_contribution_ratio,loan_balance,credit_card_utilisation,days_since_last_txn,monthly_app_logins_3m,products_held,overdraft_events_6m,late_payment_events_12m
C00900,2026-06-30,48,Auckland,72,5641,0.817,0.152,14375,8254,4078,63,0.751,0.163,0.542,0.276,0.028,0.085,0.069,0.032,175265,0.126,5,16,4,0,0
C00901,2026-06-30,18,Waikato,6,3982,0.791,0.229,3942,916,2937,79,0.898,0.037,0.489,0.414,0.015,0.096,0.029,0.0,8638,0.353,2,29,1,1,0
C00902,2026-06-30,38,Canterbury,71,5805,0.886,0.088,22377,7363,4230,63,0.866,0.044,0.429,0.353,0.062,0.063,0.098,0.096,63775,0.363,4,15,5,1,0
C00903,2026-06-30,44,Other,90,9654,0.724,0.196,9026,1918,9142,84,0.884,0.066,0.497,0.397,0.097,0.037,0.06,0.059,80951,0.483,1,25,4,0,0
C00904,2026-06-30,40,Other,95,6116,0.988,0.16,18329,12101,3145,64,0.836,0.127,0.498,0.26,0.058,0.033,0.102,0.106,119367,0.42,3,20,5,0,0
C00905,2026-06-30,55,Waikato,78,4181,0.578,0.277,10976,4180,2384,28,0.383,0.378,0.527,0.172,0.026,0.019,0.077,0.033,14500,0.156,19,0,1,0,0
C00906,2026-06-30,37,Bay of Plenty,91,5378,1.0,0.137,15178,6807,3244,53,0.752,0.056,0.53,0.283,0.066,0.055,0.073,0.111,115190,0.251,3,16,2,0,0
C00907,2026-06-30,60,Bay of Plenty,94,8795,0.565,0.162,177255,120166,1583,55,0.668,0.055,0.459,0.261,0.132,0.04,0.164,0.28,0,0.374,5,13,7,0,0
C00908,2026-06-30,33,Bay of Plenty,91,7825,0.934,0.091,9217,4629,3266,62,0.662,0.168,0.552,0.308,0.09,0.06,0.075,0.118,199988,0.158,3,26,4,0,0
C00909,2026-06-30,48,Other,106,14428,0.539,0.162,82641,59812,6181,49,0.739,0.101,0.499,0.398,0.12,0.041,0.076,0.365,497127,0.192,6,20,5,0,0
C00910,2026-06-30,38,Wellington,54,5890,0.653,0.205,13944,4192,5556,79,0.826,0.098,0.437,0.464,0.095,0.044,0.063,0.05,55939,0.625,3,26,3,0,0
C00911,2026-06-30,63,Canterbury,108,4254,0.272,0.292,15535,5781,2556,4,0.226,0.391,0.549,0.15,0.004,0.044,0.05,0.115,44363,0.069,19,13,2,1,0
C00912,2026-06-30,33,Auckland,64,7640,0.827,0.104,13556,8370,4962,59,0.873,0.047,0.404,0.317,0.039,0.08,0.069,0.013,112143,0.272,3,16,4,0,0
C00913,2026-06-30,18,Bay of Plenty,6,4003,0.785,0.219,5351,2295,2652,76,0.926,0.023,0.401,0.374,0.07,0.083,0.026,0.01,5898,0.261,3,25,2,0,0
C00914,2026-06-30,27,Auckland,46,4187,0.664,0.206,4078,1364,3294,69,0.993,0.099,0.485,0.37,0.032,0.064,0.0,0.089,9953,0.264,4,21,1,0,0
C00915,2026-06-30,56,Auckland,116,4411,0.293,0.254,9017,3623,2480,32,0.223,0.411,0.579,0.166,0.017,0.0,0.076,0.049,27154,0.326,22,6,3,0,0
C00916,2026-06-30,28,Auckland,117,7223,0.895,0.177,15340,8094,2659,61,0.871,0.079,0.507,0.256,0.043,0.092,0.043,0.029,97404,0.092,4,25,4,1,0
C00917,2026-06-30,20,Canterbury,30,2489,0.725,0.217,4620,1989,1878,89,0.795,0.026,0.44,0.342,0.047,0.098,0.03,0.107,1585,0.358,5,29,3,1,0
C00918,2026-06-30,31,Canterbury,33,3470,0.828,0.277,1691,780,2588,70,0.849,0.052,0.506,0.397,0.062,0.107,0.022,0.066,8134,0.53,2,22,2,2,0
C00919,2026-06-30,22,Bay of Plenty,10,4149,0.743,0.264,6911,2216,4004,74,0.889,0.0,0.448,0.467,0.074,0.096,0.052,0.0,0,0.188,2,29,2,1,0
C00920,2026-06-30,52,Waikato,81,4175,0.399,0.313,9253,3277,1744,26,0.343,0.406,0.598,0.134,0.026,0.006,0.174,0.078,44932,0.087,17,11,2,0,0
C00921,2026-06-30,28,Wellington,62,3865,0.829,0.322,2991,646,3345,59,0.949,0.108,0.446,0.34,0.048,0.074,0.006,0.0,13164,0.288,3,25,2,0,0
C00922,2026-06-30,32,Bay of Plenty,31,2825,0.738,0.288,3069,1312,2264,61,0.958,0.031,0.518,0.344,0.033,0.082,0.07,0.055,0,0.106,2,21,2,0,0
C00923,2026-06-30,44,Wellington,93,11690,0.502,0.225,4127,469,9025,103,0.902,0.085,0.467,0.477,0.161,0.043,0.105,0.013,106927,0.705,2,25,3,2,0
C00924,2026-06-30,53,Other,161,31204,0.595,0.214,64358,36103,11577,46,0.908,0.155,0.523,0.347,0.153,0.058,0.126,0.239,309047,0.0,3,14,6,0,0
C00925,2026-06-30,30,Bay of Plenty,47,3179,0.658,0.243,4269,1494,2155,93,0.926,0.059,0.456,0.329,0.038,0.088,0.008,0.016,9265,0.43,4,30,2,0,0
C00926,2026-06-30,38,Auckland,22,2808,0.618,0.392,3311,1042,2111,69,0.956,0.036,0.466,0.368,0.009,0.07,0.069,0.049,4262,0.341,2,27,2,1,0
C00927,2026-06-30,33,Auckland,117,11200,0.605,0.228,8601,2005,10464,72,0.836,0.014,0.405,0.416,0.084,0.048,0.014,0.064,82108,0.553,2,30,5,0,0
C00928,2026-06-30,39,Waikato,81,4735,0.856,0.093,17175,9469,2419,44,0.78,0.057,0.537,0.25,0.032,0.097,0.086,0.05,112120,0.235,4,5,4,0,0
C00929,2026-06-30,47,Wellington,143,3886,0.456,0.334,5595,2462,1466,13,0.253,0.387,0.496,0.144,0.026,0.036,0.118,0.061,37894,0.113,16,0,2,1,0
C00930,2026-06-30,43,Waikato,67,6655,0.833,0.151,22446,10290,3583,78,0.876,0.138,0.542,0.252,0.072,0.092,0.019,0.074,0,0.301,6,24,4,0,0
C00931,2026-06-30,38,Canterbury,124,4822,0.877,0.127,18256,7534,3035,77,0.888,0.11,0.434,0.338,0.032,0.081,0.084,0.095,198093,0.204,3,22,4,0,0
C00932,2026-06-30,46,Auckland,126,17792,0.658,0.215,64658,39313,5108,32,0.867,0.019,0.475,0.261,0.144,0.023,0.134,0.274,186552,0.062,4,12,6,0,0
C00933,2026-06-30,33,Bay of Plenty,60,8535,0.759,0.276,12083,638,8942,111,0.872,0.057,0.425,0.477,0.127,0.065,0.105,0.028,55966,0.814,1,27,4,3,0
C00934,2026-06-30,57,Waikato,150,21611,0.681,0.145,178213,137714,6081,53,0.748,0.068,0.519,0.357,0.136,0.03,0.125,0.255,186753,0.158,6,12,6,0,0
C00935,2026-06-30,47,Auckland,119,4517,0.436,0.307,11469,5465,2107,41,0.255,0.347,0.472,0.279,0.022,0.023,0.091,0.065,0,0.194,21,5,2,0,0
C00936,2026-06-30,34,Other,104,8222,0.795,0.14,10481,1791,6779,96,0.913,0.025,0.466,0.425,0.117,0.044,0.069,0.0,128793,0.601,2,33,4,0,0
C00937,2026-06-30,32,Waikato,86,5758,0.974,0.13,15637,8757,3298,66,0.723,0.097,0.51,0.27,0.021,0.113,0.0,0.0,156384,0.178,5,16,3,0,0
C00938,2026-06-30,55,Waikato,129,3971,0.475,0.348,16873,8175,1906,40,0.322,0.279,0.553,0.164,0.007,0.028,0.092,0.039,13677,0.066,32,0,3,0,0
C00939,2026-06-30,43,Canterbury,69,6619,0.725,0.286,15284,3941,7120,103,0.909,0.112,0.418,0.414,0.158,0.011,0.053,0.0,79566,0.551,1,32,4,1,0
C00940,2026-06-30,32,Wellington,39,5587,0.709,0.252,4717,1218,5288,99,0.956,0.038,0.404,0.477,0.146,0.043,0.095,0.034,104505,0.468,2,35,4,2,0
C00941,2026-06-30,63,Canterbury,146,4629,0.32,0.342,5784,2505,3093,18,0.3,0.43,0.499,0.208,0.027,0.011,0.117,0.0,0,0.176,48,6,1,0,0
C00942,2026-06-30,54,Waikato,162,3459,0.443,0.287,7684,3294,2151,58,0.075,0.441,0.509,0.107,0.04,0.051,0.103,0.056,0,0.173,24,0,2,0,0
C00943,2026-06-30,48,Bay of Plenty,86,3800,0.974,0.071,12702,6265,1784,41,0.857,0.005,0.464,0.323,0.045,0.103,0.052,0.119,176502,0.169,4,20,4,0,0
C00944,2026-06-30,49,Bay of Plenty,170,18609,0.46,0.268,171976,132468,6528,64,0.696,0.074,0.491,0.251,0.134,0.04,0.11,0.199,0,0.095,9,21,6,0,0
C00945,2026-06-30,30,Canterbury,92,6084,0.967,0.151,20336,7330,4340,63,0.773,0.08,0.481,0.298,0.03,0.078,0.101,0.123,0,0.245,3,29,3,0,0
C00946,2026-06-30,55,Wellington,111,4062,0.374,0.294,13701,4850,1867,26,0.251,0.404,0.562,0.197,0.035,0.034,0.125,0.025,0,0.157,26,8,1,0,1
C00947,2026-06-30,27,Wellington,114,8065,0.804,0.047,9273,5040,4911,66,0.763,0.117,0.496,0.281,0.038,0.067,0.058,0.0,90187,0.123,2,12,4,0,0
C00948,2026-06-30,28,Other,97,15094,0.659,0.222,9836,2605,13127,95,0.829,0.024,0.456,0.405,0.089,0.012,0.11,0.025,38954,0.659,1,25,4,1,0
C00949,2026-06-30,28,Canterbury,84,6432,1.0,0.202,12744,5879,2979,50,0.806,0.052,0.526,0.192,0.074,0.059,0.028,0.058,263764,0.314,3,6,3,0,0
C00950,2026-06-30,40,Canterbury,66,7639,0.911,0.05,20052,8612,4444,43,0.889,0.05,0.546,0.242,0.039,0.043,0.081,0.059,336965,0.325,4,21,3,1,1
C00951,2026-06-30,54,Other,150,4497,0.229,0.307,9593,3213,2332,16,0.298,0.352,0.456,0.182,0.031,0.0,0.073,0.085,30873,0.122,23,6,1,1,0
C00952,2026-06-30,43,Auckland,40,6334,0.654,0.075,7889,4708,4385,58,0.847,0.159,0.382,0.295,0.076,0.076,0.049,0.028,75847,0.43,3,13,6,0,0
C00953,2026-06-30,28,Canterbury,54,2136,0.676,0.32,2114,877,1915,86,0.768,0.025,0.408,0.346,0.063,0.058,0.04,0.014,3782,0.258,4,23,2,0,0
C00954,2026-06-30,54,Bay of Plenty,171,4510,0.254,0.36,5009,1952,2620,24,0.231,0.44,0.612,0.08,0.05,0.039,0.082,0.053,0,0.005,30,11,2,0,0
C00955,2026-06-30,42,Other,83,5710,0.803,0.037,12871,5156,3094,66,0.766,0.183,0.536,0.212,0.0,0.063,0.045,0.08,202681,0.441,4,16,5,0,0
C00956,2026-06-30,37,Wellington,39,9274,0.735,0.183,13108,2665,6804,59,1.0,0.119,0.46,0.411,0.096,0.01,0.073,0.068,39496,0.464,2,24,4,0,0
C00957,2026-06-30,29,Other,70,6848,0.528,0.223,14282,2936,7074,95,1.0,0.039,0.512,0.479,0.135,0.019,0.094,0.0,64727,0.739,1,34,4,2,0
C00958,2026-06-30,29,Waikato,114,10675,0.629,0.261,3557,569,10987,90,0.86,0.153,0.32,0.527,0.137,0.027,0.073,0.054,84002,0.707,1,31,3,2,0
C00959,2026-06-30,38,Canterbury,53,7719,0.736,0.097,7097,3291,4442,67,0.901,0.127,0.529,0.238,0.093,0.057,0.03,0.065,256883,0.198,3,14,4,0,0
C00960,2026-06-30,53,Other,183,16936,0.584,0.199,144186,108917,7696,59,0.727,0.085,0.451,0.333,0.141,0.041,0.032,0.283,208895,0.154,5,14,5,0,0
C00961,2026-06-30,34,Other,63,8691,0.632,0.21,6572,1468,6322,85,0.784,0.034,0.445,0.451,0.097,0.044,0.089,0.0,183644,0.773,2,24,4,0,0
C00962,2026-06-30,50,Canterbury,168,27079,0.785,0.311,108653,81541,7082,71,0.717,0.107,0.502,0.247,0.079,0.07,0.104,0.259,0,0.229,4,17,6,0,0
C00963,2026-06-30,18,Bay of Plenty,6,4282,0.933,0.243,1858,981,3123,81,0.955,0.041,0.449,0.297,0.026,0.109,0.048,0.009,2858,0.2,3,29,1,2,0
C00964,2026-06-30,43,Canterbury,117,3485,0.426,0.325,7794,4254,2277,21,0.325,0.399,0.455,0.297,0.0,0.043,0.123,0.034,0,0.139,32,8,3,0,0
C00965,2026-06-30,55,Auckland,184,15455,0.467,0.123,268776,193417,3798,37,0.797,0.063,0.483,0.329,0.158,0.03,0.108,0.247,238540,0.089,3,14,6,0,0
C00966,2026-06-30,48,Wellington,155,14588,0.615,0.222,148151,103861,7111,45,0.704,0.0,0.459,0.386,0.143,0.028,0.121,0.275,358880,0.0,5,23,6,0,0
C00967,2026-06-30,58,Auckland,105,6062,0.503,0.215,6320,1198,3612,30,0.296,0.397,0.536,0.105,0.006,0.04,0.142,0.066,75017,0.131,37,3,2,0,0
C00968,2026-06-30,41,Bay of Plenty,114,4369,0.98,0.088,12738,6422,1642,49,0.895,0.084,0.507,0.175,0.03,0.071,0.044,0.105,128654,0.262,6,16,4,0,0
C00969,2026-06-30,37,Waikato,96,5064,0.74,0.105,10059,5414,3721,47,0.691,0.021,0.501,0.221,0.081,0.06,0.034,0.015,68578,0.166,5,24,3,0,0
C00970,2026-06-30,55,Other,137,5226,0.457,0.306,17835,7626,2065,35,0.355,0.386,0.532,0.233,0.007,0.0,0.064,0.099,24639,0.078,18,3,2,1,0
C00971,2026-06-30,48,Wellington,142,24590,0.723,0.141,125453,83191,4839,70,0.655,0.04,0.513,0.243,0.14,0.034,0.165,0.275,187959,0.181,5,19,6,0,0
C00972,2026-06-30,37,Wellington,59,12837,0.796,0.192,12749,3017,7871,93,0.936,0.124,0.486,0.483,0.118,0.056,0.078,0.047,47784,0.572,2,16,4,1,0
C00973,2026-06-30,43,Wellington,22,6060,0.722,0.203,8220,2124,4826,68,1.0,0.032,0.454,0.404,0.149,0.062,0.007,0.022,56950,0.435,2,19,4,0,0
C00974,2026-06-30,26,Waikato,43,4809,0.69,0.215,4668,1954,4212,92,0.951,0.0,0.453,0.447,0.061,0.084,0.034,0.034,0,0.54,3,21,1,0,0
C00975,2026-06-30,27,Other,30,3728,0.644,0.204,1831,425,2366,53,0.959,0.069,0.519,0.412,0.035,0.11,0.05,0.0,0,0.311,6,27,1,0,0
C00976,2026-06-30,35,Wellington,75,7621,0.646,0.175,9161,1591,7632,82,0.783,0.02,0.472,0.505,0.145,0.013,0.037,0.052,0,0.74,2,28,4,3,1
C00977,2026-06-30,36,Waikato,61,4881,0.932,0.18,14292,6928,2797,60,0.711,0.172,0.509,0.271,0.05,0.068,0.095,0.071,407370,0.184,4,27,5,0,0
C00978,2026-06-30,35,Bay of Plenty,65,5634,0.707,0.136,18753,3549,4922,79,0.757,0.051,0.495,0.552,0.107,0.023,0.055,0.047,60428,0.667,1,16,5,0,0
C00979,2026-06-30,52,Bay of Plenty,126,18664,0.652,0.191,111936,80985,6194,29,0.558,0.0,0.523,0.388,0.143,0.035,0.06,0.226,96226,0.132,4,12,7,0,0
C00980,2026-06-30,55,Canterbury,117,5936,0.464,0.292,11378,6079,3320,22,0.292,0.405,0.471,0.279,0.072,0.019,0.097,0.092,25508,0.0,24,0,2,0,1
C00981,2026-06-30,44,Bay of Plenty,78,6812,0.837,0.163,8903,5038,3376,71,0.712,0.086,0.508,0.259,0.076,0.047,0.051,0.033,103355,0.472,3,10,4,0,0
C00982,2026-06-30,24,Canterbury,27,2226,0.751,0.244,2691,613,1795,67,0.925,0.028,0.385,0.372,0.033,0.087,0.075,0.026,33955,0.353,3,21,2,2,0
C00983,2026-06-30,33,Auckland,35,10690,0.59,0.248,9120,2290,9073,87,1.0,0.115,0.366,0.592,0.162,0.044,0.09,0.033,68679,0.589,1,26,4,0,0
C00984,2026-06-30,33,Other,139,5320,0.928,0.119,16706,7487,3727,51,0.732,0.091,0.558,0.255,0.015,0.093,0.058,0.072,163145,0.109,4,18,3,0,0
C00985,2026-06-30,59,Wellington,150,3527,0.383,0.335,9637,3397,2221,17,0.272,0.379,0.56,0.232,0.021,0.013,0.038,0.127,37859,0.173,30,0,2,0,1
C00986,2026-06-30,40,Bay of Plenty,117,8081,0.657,0.332,19455,1654,7917,86,0.974,0.142,0.465,0.398,0.11,0.039,0.038,0.101,247996,0.58,2,27,4,0,0
C00987,2026-06-30,63,Waikato,158,4085,0.468,0.232,5927,2248,2238,44,0.211,0.315,0.481,0.261,0.028,0.043,0.106,0.023,54313,0.093,21,10,2,0,0
C00988,2026-06-30,37,Waikato,146,6076,0.978,0.074,11628,5220,4497,54,0.765,0.017,0.486,0.275,0.066,0.055,0.011,0.037,130355,0.108,4,18,4,0,0
C00989,2026-06-30,35,Bay of Plenty,70,5866,0.838,0.033,19628,8263,2685,60,0.949,0.045,0.45,0.26,0.064,0.063,0.054,0.13,176504,0.257,2,14,3,0,0
C00990,2026-06-30,37,Auckland,83,7943,0.858,0.171,15181,2972,6839,99,0.886,0.06,0.486,0.378,0.092,0.064,0.021,0.096,60616,0.684,3,26,4,0,0
C00991,2026-06-30,54,Bay of Plenty,130,19012,0.566,0.279,127988,88938,6520,66,0.816,0.0,0.525,0.201,0.128,0.03,0.061,0.249,275041,0.184,5,9,5,0,0
C00992,2026-06-30,40,Bay of Plenty,83,5941,0.849,0.095,13789,7705,2481,42,0.84,0.082,0.362,0.29,0.056,0.065,0.087,0.054,109075,0.296,4,19,5,0,0
C00993,2026-06-30,31,Wellington,28,4904,0.717,0.214,3790,820,3515,69,0.864,0.048,0.369,0.385,0.042,0.122,0.038,0.0,11285,0.38,6,22,1,0,0
C00994,2026-06-30,51,Wellington,158,22991,0.519,0.207,98534,73336,8118,66,0.685,0.034,0.45,0.295,0.163,0.021,0.149,0.31,233391,0.179,6,16,7,0,0
C00995,2026-06-30,38,Waikato,31,2971,0.815,0.117,2086,621,2469,61,0.928,0.109,0.491,0.291,0.062,0.074,0.048,0.08,7682,0.438,5,22,3,0,0
C00996,2026-06-30,46,Wellington,169,25112,0.372,0.203,140543,105455,7291,28,0.638,0.028,0.353,0.335,0.119,0.014,0.106,0.245,382940,0.056,5,18,6,0,0
C00997,2026-06-30,48,Waikato,117,27345,0.539,0.188,158770,103613,8649,45,0.735,0.03,0.485,0.306,0.089,0.031,0.108,0.326,0,0.155,7,15,6,0,0
C00998,2026-06-30,36,Waikato,83,5952,0.739,0.073,14097,6967,3276,69,0.805,0.104,0.422,0.336,0.044,0.072,0.084,0.068,129979,0.204,6,10,4,0,0
C00999,2026-06-30,51,Canterbury,91,3960,0.327,0.26,10149,4211,1938,35,0.174,0.367,0.516,0.172,0.0,0.016,0.09,0.001,28228,0.121,30,1,4,0,0
C01000,2026-06-30,58,Canterbury,172,14539,0.525,0.199,122526,106405,4990,38,0.802,0.09,0.469,0.313,0.109,0.03,0.154,0.307,355484,0.151,10,21,5,0,0
