customer_id,segment_id,segment_name,assignment_confidence,distance_to_center,snapshot_date,age,region,relationship_months,avg_monthly_inflow_6m,salary_inflow_ratio,inflow_cv_6m,avg_balance_6m,min_balance_6m,avg_monthly_spend_6m,monthly_txn_count_6m,digital_txn_ratio,cash_withdrawal_ratio,essential_spend_ratio,discretionary_spend_ratio,travel_spend_ratio,education_spend_ratio,business_merchant_ratio,investment_contribution_ratio,loan_balance,credit_card_utilisation,days_since_last_txn,monthly_app_logins_3m,products_held,overdraft_events_6m,late_payment_events_12m
C00605,6,Stable Salary Builders,0.5151912663667289,1.9476812551319755,2026-06-30,44,Canterbury,89,9303,0.922,0.092,13698,8234,5763,55,0.909,0.099,0.508,0.264,0.009,0.06,0.081,0.014,135880,0.245,4,17,3,0,0
C00606,3,High Spend Credit Active,0.583437772453735,1.701512095835154,2026-06-30,27,Waikato,46,6330,0.767,0.219,22314,7019,6500,79,0.862,0.022,0.409,0.484,0.104,0.036,0.137,0.09,317244,0.619,1,21,5,0,0
C00607,1,Affluent Investors,0.5264190732155243,2.0250136272596646,2026-06-30,48,Wellington,134,12497,0.59,0.154,93549,69784,4635,22,0.744,0.019,0.511,0.226,0.111,0.038,0.093,0.224,728524,0.117,7,9,6,0,0
C00608,3,High Spend Credit Active,0.5834583001181075,1.7014009915724455,2026-06-30,50,Canterbury,54,9968,0.788,0.161,6276,1605,7710,94,0.741,0.056,0.417,0.498,0.102,0.031,0.108,0.0,0,0.754,1,25,4,0,0
C00609,5,Low Digital Engagement and Cash-Oriented,0.5344761609536162,2.4571191207447134,2026-06-30,62,Waikato,141,5447,0.37,0.276,20188,6495,2415,28,0.269,0.423,0.554,0.252,0.018,0.0,0.075,0.062,36866,0.037,15,0,2,1,0
C00610,2,Emerging Digital Everyday,0.6036328814796665,1.6081487922253344,2026-06-30,26,Other,18,2506,0.761,0.262,2492,677,2376,60,0.804,0.106,0.432,0.355,0.0,0.078,0.062,0.025,0,0.331,4,22,3,0,1
C00611,6,Stable Salary Builders,0.623816072595674,1.3858362203575811,2026-06-30,45,Canterbury,106,6435,0.866,0.097,11112,4861,4070,67,0.895,0.094,0.428,0.199,0.028,0.069,0.031,0.129,124585,0.229,5,25,4,0,1
C00612,4,High Spend and Frequent Overdraft,0.5373189001890543,1.9827662448277334,2026-06-30,31,Waikato,37,13210,0.799,0.232,5641,257,11876,99,0.916,0.063,0.394,0.416,0.132,0.024,0.069,0.032,65128,0.774,1,22,4,3,0
C00613,3,High Spend Credit Active,0.5189468664657028,2.071412551134604,2026-06-30,36,Other,76,9366,0.563,0.283,6069,1167,7393,87,0.851,0.09,0.372,0.407,0.081,0.042,0.053,0.107,93771,0.655,3,21,4,1,1
C00614,2,Emerging Digital Everyday,0.547251786794157,1.9205378156082704,2026-06-30,18,Canterbury,1,2207,0.549,0.242,7002,1881,1935,72,0.866,0.038,0.432,0.395,0.054,0.059,0.028,0.0,5214,0.331,2,19,2,0,0
C00615,2,Emerging Digital Everyday,0.5263300219673515,2.044721469518991,2026-06-30,23,Bay of Plenty,30,3938,0.679,0.136,1691,451,3189,83,0.917,0.051,0.515,0.31,0.075,0.081,0.0,0.034,32180,0.374,3,16,1,0,1
C00616,6,Stable Salary Builders,0.6290174184961068,1.3614515398096212,2026-06-30,36,Wellington,20,5397,0.933,0.108,13441,7242,3951,35,0.903,0.085,0.417,0.28,0.051,0.074,0.031,0.123,81510,0.202,3,20,4,0,0
C00617,1,Affluent Investors,0.53803759037217,1.9561175453230604,2026-06-30,46,Other,159,25603,0.551,0.128,165731,104584,4851,61,0.583,0.0,0.519,0.252,0.119,0.01,0.131,0.26,124407,0.292,11,22,6,0,0
C00618,2,Emerging Digital Everyday,0.5963895258849485,1.6466081475619134,2026-06-30,30,Wellington,14,3930,0.872,0.252,2621,504,3132,67,0.927,0.0,0.441,0.326,0.06,0.09,0.079,0.031,9561,0.157,4,24,2,0,0
C00619,6,Stable Salary Builders,0.4062638593258429,2.6452555888533835,2026-06-30,34,Waikato,91,6909,0.601,0.167,8563,4088,4808,61,0.824,0.169,0.464,0.371,0.064,0.086,0.047,0.063,113387,0.379,4,21,2,0,0
C00620,2,Emerging Digital Everyday,0.5188744151934537,2.0901716268115367,2026-06-30,32,Bay of Plenty,36,5007,0.787,0.163,5212,1938,3798,95,0.868,0.067,0.421,0.295,0.006,0.074,0.027,0.0,17015,0.248,3,29,2,0,0
C00621,6,Stable Salary Builders,0.5081596241602562,1.9880394024206063,2026-06-30,38,Canterbury,79,3906,0.941,0.146,9071,5079,2346,63,0.992,0.124,0.424,0.155,0.05,0.091,0.044,0.115,148852,0.275,4,13,4,0,0
C00622,2,Emerging Digital Everyday,0.5943305246140247,1.657625916387486,2026-06-30,23,Canterbury,16,2719,0.763,0.241,2650,686,2378,58,0.891,0.117,0.506,0.296,0.009,0.115,0.03,0.038,11386,0.283,6,24,1,0,0
C00623,3,High Spend Credit Active,0.5926877069377349,1.6518394476371725,2026-06-30,54,Waikato,120,8169,0.642,0.166,12435,2503,6853,86,0.815,0.013,0.496,0.494,0.144,0.052,0.115,0.053,108128,0.613,2,19,4,1,0
C00624,4,High Spend and Frequent Overdraft,0.5368109712429349,1.9857850965443695,2026-06-30,31,Bay of Plenty,37,7225,0.516,0.184,14959,1587,7181,107,0.783,0.07,0.385,0.514,0.124,0.054,0.133,0.0,160216,0.942,3,34,3,3,1
C00625,3,High Spend Credit Active,0.5152214731975908,2.094163846437088,2026-06-30,35,Other,115,6233,0.777,0.132,18245,5030,5948,99,0.705,0.029,0.366,0.516,0.117,0.018,0.053,0.037,82135,0.728,2,26,4,1,0
C00626,3,High Spend Credit Active,0.5955861275725443,1.636434185188376,2026-06-30,37,Bay of Plenty,54,6772,0.832,0.205,4986,746,5981,102,0.868,0.071,0.331,0.45,0.095,0.05,0.067,0.081,0,0.491,2,32,4,0,0
C00627,2,Emerging Digital Everyday,0.5698039902601754,1.7918849651712547,2026-06-30,21,Canterbury,42,4265,0.824,0.226,3022,1187,2929,66,0.889,0.033,0.47,0.432,0.065,0.043,0.012,0.095,2533,0.201,5,21,1,0,0
C00628,5,Low Digital Engagement and Cash-Oriented,0.5732803444127377,2.1822226388791863,2026-06-30,57,Waikato,118,4987,0.327,0.294,9225,3432,3661,28,0.355,0.402,0.552,0.166,0.013,0.031,0.098,0.0,39497,0.079,21,10,2,0,0
C00629,2,Emerging Digital Everyday,0.5164275419351805,2.105230466959853,2026-06-30,21,Other,36,3124,0.691,0.345,3696,1168,2372,72,0.829,0.116,0.476,0.297,0.008,0.082,0.063,0.003,10650,0.392,2,27,1,0,0
C00630,1,Affluent Investors,0.4463042419394991,2.5460440124115924,2026-06-30,41,Bay of Plenty,169,14964,0.658,0.263,60392,37517,3153,42,0.843,0.09,0.4,0.34,0.116,0.02,0.068,0.298,319227,0.068,4,6,8,0,0
C00631,5,Low Digital Engagement and Cash-Oriented,0.5105875593130091,2.63646063253699,2026-06-30,50,Waikato,157,3932,0.615,0.313,15386,6427,1783,19,0.261,0.374,0.575,0.15,0.063,0.018,0.135,0.049,29374,0.0,32,0,3,1,1
C00632,4,High Spend and Frequent Overdraft,0.5192982844237226,2.0916566592604773,2026-06-30,32,Waikato,90,7523,0.615,0.151,16432,3433,7947,117,0.975,0.0,0.401,0.536,0.168,0.043,0.096,0.009,34088,0.715,3,29,3,2,0
C00633,2,Emerging Digital Everyday,0.6171684802380257,1.5375013343679733,2026-06-30,23,Bay of Plenty,3,3905,0.635,0.229,1986,399,3292,72,0.878,0.0,0.469,0.392,0.061,0.112,0.022,0.089,0,0.402,5,25,2,0,0
C00634,6,Stable Salary Builders,0.6695945097077699,1.1778674176307704,2026-06-30,39,Canterbury,103,5287,0.938,0.12,13652,6945,2480,54,0.829,0.125,0.531,0.279,0.071,0.034,0.038,0.082,231869,0.325,2,19,4,0,0
C00635,5,Low Digital Engagement and Cash-Oriented,0.5859442908773517,2.096523599723634,2026-06-30,48,Bay of Plenty,130,4206,0.538,0.278,16711,4506,1942,24,0.367,0.481,0.524,0.199,0.0,0.029,0.087,0.1,0,0.247,31,9,2,0,0
C00636,2,Emerging Digital Everyday,0.5185381805229159,2.0922367086478943,2026-06-30,24,Waikato,30,4029,0.57,0.211,2378,916,3467,60,0.876,0.024,0.439,0.374,0.007,0.085,0.001,0.027,8087,0.043,4,20,2,0,0
C00637,2,Emerging Digital Everyday,0.6606315677497147,1.3206952234194784,2026-06-30,33,Waikato,25,3670,0.743,0.202,5161,899,2715,72,0.869,0.048,0.575,0.315,0.013,0.087,0.013,0.041,14742,0.348,4,22,3,0,0
C00638,3,High Spend Credit Active,0.5713369306285608,1.7676967922744882,2026-06-30,35,Wellington,70,12099,0.686,0.184,10130,1685,9951,97,0.866,0.126,0.38,0.485,0.111,0.058,0.078,0.068,58061,0.757,2,16,5,0,0
C00639,6,Stable Salary Builders,0.6150133344713298,1.4275717355695323,2026-06-30,47,Waikato,79,4902,0.868,0.14,18177,8357,2776,81,0.75,0.043,0.522,0.233,0.057,0.09,0.086,0.129,202324,0.288,5,14,3,0,0
C00640,5,Low Digital Engagement and Cash-Oriented,0.5999091857235064,2.004142330047498,2026-06-30,49,Auckland,189,4270,0.477,0.262,8627,3674,2549,31,0.308,0.329,0.541,0.243,0.039,0.012,0.173,0.039,15355,0.093,27,0,2,0,1
C00641,3,High Spend Credit Active,0.5242369685842518,2.0393845163740294,2026-06-30,31,Other,61,9578,0.781,0.177,10674,1966,10170,83,0.944,0.054,0.438,0.443,0.137,0.05,0.074,0.006,0,0.787,3,28,4,1,1
C00642,5,Low Digital Engagement and Cash-Oriented,0.5961329686897033,2.028909085409782,2026-06-30,55,Bay of Plenty,113,5165,0.391,0.258,17852,7655,2223,16,0.281,0.379,0.498,0.128,0.002,0.038,0.12,0.063,68276,0.038,22,0,2,0,0
C00643,2,Emerging Digital Everyday,0.47334616870584745,2.3827377523352244,2026-06-30,23,Canterbury,1,3129,0.767,0.301,1466,177,2653,57,0.888,0.008,0.525,0.366,0.045,0.12,0.098,0.089,0,0.662,3,22,2,0,0
C00644,6,Stable Salary Builders,0.601493546698207,1.4928495160127693,2026-06-30,40,Bay of Plenty,101,5681,0.955,0.149,17264,7263,3164,60,0.753,0.097,0.487,0.26,0.091,0.066,0.088,0.038,34695,0.251,3,11,3,0,0
C00645,3,High Spend Credit Active,0.5073187161999754,2.142976256411075,2026-06-30,33,Bay of Plenty,53,5777,0.616,0.323,11004,2777,4885,114,0.85,0.073,0.362,0.402,0.081,0.029,0.018,0.037,75664,0.736,2,32,4,0,0
C00646,5,Low Digital Engagement and Cash-Oriented,0.5705400322002921,2.201015818255605,2026-06-30,53,Auckland,135,4999,0.601,0.326,16702,7356,2138,29,0.345,0.426,0.459,0.184,0.02,0.013,0.116,0.125,14958,0.07,22,2,3,1,0
C00647,6,Stable Salary Builders,0.5369587165288329,1.826151094193927,2026-06-30,39,Bay of Plenty,110,5181,0.799,0.086,10622,4478,2227,61,0.896,0.078,0.506,0.229,0.055,0.073,0.0,0.05,146032,0.199,3,17,6,0,0
C00648,1,Affluent Investors,0.7463403947462316,0.9233355020343643,2026-06-30,51,Other,165,17998,0.474,0.19,109996,66510,4919,49,0.681,0.09,0.629,0.314,0.127,0.021,0.132,0.291,173415,0.115,7,13,6,0,0
C00649,2,Emerging Digital Everyday,0.5727224476999184,1.7756094656932224,2026-06-30,18,Bay of Plenty,6,2879,0.558,0.294,2749,1089,2693,74,0.891,0.063,0.44,0.448,0.011,0.053,0.006,0.008,0,0.38,3,28,2,0,0
C00650,2,Emerging Digital Everyday,0.5912277402816111,1.6743013046209383,2026-06-30,24,Canterbury,26,2401,0.723,0.237,4209,794,2125,69,0.866,0.021,0.583,0.402,0.001,0.101,0.003,0.059,5561,0.195,3,21,1,0,0
C00651,1,Affluent Investors,0.5240751464171539,2.0390969670093497,2026-06-30,51,Bay of Plenty,135,15427,0.779,0.138,121249,83543,5259,36,0.852,0.115,0.492,0.261,0.094,0.037,0.089,0.318,104650,0.199,9,12,6,0,0
C00652,1,Affluent Investors,0.41684687356609973,2.761535619873596,2026-06-30,53,Bay of Plenty,179,21171,0.354,0.253,150406,90611,9431,49,0.697,0.117,0.456,0.216,0.169,0.008,0.129,0.338,253243,0.168,4,4,5,0,0
C00653,2,Emerging Digital Everyday,0.6561794245889273,1.3422375996989533,2026-06-30,31,Bay of Plenty,12,4218,0.673,0.262,2770,554,2961,90,0.916,0.054,0.461,0.4,0.04,0.087,0.059,0.078,0,0.336,3,18,1,0,0
C00654,1,Affluent Investors,0.5658768134120871,1.7969082714158977,2026-06-30,52,Bay of Plenty,148,15354,0.573,0.24,164857,132630,4644,31,0.733,0.078,0.492,0.27,0.127,0.023,0.136,0.251,732198,0.182,6,14,4,0,0
C00655,2,Emerging Digital Everyday,0.5220359685187341,2.07081922908714,2026-06-30,27,Other,13,2742,0.725,0.176,1898,297,2003,49,1.0,0.082,0.474,0.318,0.021,0.113,0.068,0.046,5339,0.415,2,20,2,1,0
C00656,5,Low Digital Engagement and Cash-Oriented,0.4821800027945998,2.8609842784968857,2026-06-30,54,Wellington,130,3012,0.167,0.384,4437,1816,1915,9,0.353,0.406,0.529,0.125,0.035,0.0,0.082,0.051,25886,0.089,16,1,1,0,0
C00657,5,Low Digital Engagement and Cash-Oriented,0.547211471631635,2.3647589007350773,2026-06-30,63,Wellington,165,3466,0.483,0.242,3526,1611,1826,35,0.215,0.373,0.574,0.194,0.019,0.018,0.082,0.054,39783,0.186,21,0,2,0,0
C00658,2,Emerging Digital Everyday,0.46614077532439474,2.431605434166733,2026-06-30,31,Waikato,97,2315,0.813,0.241,2036,863,1494,66,0.866,0.0,0.45,0.352,0.002,0.05,0.018,0.014,10789,0.374,3,32,4,1,0
C00659,4,High Spend and Frequent Overdraft,0.6734076652334813,1.262138662880594,2026-06-30,36,Auckland,113,6093,0.651,0.24,8583,1399,5818,104,0.795,0.038,0.39,0.527,0.119,0.016,0.09,0.052,105529,0.828,2,26,4,3,1
C00660,4,High Spend and Frequent Overdraft,0.564108902457152,1.827456766317181,2026-06-30,35,Other,81,12010,0.549,0.285,6479,1148,12167,120,0.94,0.038,0.411,0.428,0.143,0.012,0.064,0.075,124531,0.791,1,22,5,3,0
C00661,1,Affluent Investors,0.5197482244229799,2.065261265518548,2026-06-30,47,Auckland,113,26967,0.45,0.14,108405,75438,9640,60,0.692,0.06,0.404,0.24,0.161,0.032,0.118,0.307,385870,0.076,5,14,5,0,0
C00662,4,High Spend and Frequent Overdraft,0.6900637213822951,1.184147870570075,2026-06-30,27,Wellington,41,7359,0.714,0.205,10104,1475,7254,109,0.814,0.029,0.444,0.503,0.142,0.019,0.084,0.033,149473,0.732,2,22,4,4,0
C00663,3,High Spend Credit Active,0.5557295258891327,1.855161387856802,2026-06-30,40,Other,147,11092,0.804,0.16,5394,1576,9625,95,0.964,0.058,0.366,0.448,0.084,0.045,0.062,0.076,53324,0.58,1,26,3,0,0
C00664,6,Stable Salary Builders,0.5898329106959365,1.550340205206618,2026-06-30,40,Wellington,114,5522,1.0,0.145,7149,3688,3801,68,0.717,0.05,0.436,0.291,0.036,0.018,0.0,0.079,391290,0.266,3,26,3,0,0
C00665,6,Stable Salary Builders,0.6131220178723922,1.4366167765345799,2026-06-30,38,Wellington,78,4608,0.863,0.036,11679,5229,3632,59,0.8,0.064,0.417,0.259,0.024,0.095,0.051,0.096,85063,0.302,3,25,4,0,0
C00666,2,Emerging Digital Everyday,0.5580249573881078,1.8584319622372127,2026-06-30,18,Other,6,4568,0.78,0.317,3931,1091,3467,59,1.0,0.055,0.453,0.332,0.043,0.086,0.084,0.056,10641,0.382,3,31,2,1,0
C00667,1,Affluent Investors,0.6479506129339514,1.369477962849817,2026-06-30,42,Auckland,132,14777,0.503,0.249,93768,84391,4309,51,0.631,0.01,0.405,0.331,0.137,0.025,0.124,0.299,91646,0.118,4,13,6,0,0
C00668,2,Emerging Digital Everyday,0.589536183446958,1.6834291881689367,2026-06-30,22,Bay of Plenty,29,3000,0.671,0.196,2915,1259,1994,72,0.883,0.075,0.496,0.332,0.005,0.058,0.022,0.0,26368,0.227,2,21,1,0,0
C00669,2,Emerging Digital Everyday,0.5089283219979633,2.1518314942067738,2026-06-30,31,Other,61,5044,0.751,0.228,5645,2579,3354,90,0.811,0.048,0.429,0.347,0.0,0.096,0.01,0.114,10199,0.452,2,24,1,0,0
C00670,5,Low Digital Engagement and Cash-Oriented,0.5266984425868516,2.5146141571456413,2026-06-30,75,Other,126,4342,0.58,0.332,18052,9847,2136,24,0.168,0.438,0.535,0.16,0.009,0.027,0.095,0.059,13618,0.083,29,0,1,1,0
C00671,5,Low Digital Engagement and Cash-Oriented,0.5907960068489345,2.0641810381082206,2026-06-30,52,Wellington,123,3594,0.398,0.306,8283,2897,1959,14,0.176,0.336,0.534,0.197,0.015,0.025,0.032,0.01,0,0.042,33,0,1,0,0
C00672,4,High Spend and Frequent Overdraft,0.46468604122324364,2.446342573618634,2026-06-30,28,Canterbury,42,10430,0.557,0.293,7109,2294,9738,105,0.902,0.093,0.401,0.527,0.098,0.019,0.047,0.0,84759,0.799,2,32,3,7,0
C00673,5,Low Digital Engagement and Cash-Oriented,0.5268153433601386,2.513743726097781,2026-06-30,58,Other,198,2999,0.396,0.389,8952,3910,1571,25,0.306,0.36,0.561,0.156,0.042,0.025,0.055,0.071,23124,0.194,16,0,2,1,0
C00674,6,Stable Salary Builders,0.48911881864350715,2.1001931679090755,2026-06-30,46,Auckland,75,6583,0.889,0.114,21392,11300,4352,81,0.682,0.15,0.508,0.207,0.049,0.072,0.054,0.086,68801,0.384,4,20,4,1,0
C00675,4,High Spend and Frequent Overdraft,0.557539577563951,1.864847545438847,2026-06-30,34,Other,67,6322,0.51,0.236,11069,2554,5766,97,0.877,0.117,0.409,0.48,0.143,0.009,0.101,0.028,96927,0.904,1,31,4,4,1
C00676,3,High Spend Credit Active,0.6004245619212831,1.610883913529934,2026-06-30,42,Other,104,6572,0.689,0.253,5967,1023,6106,87,0.803,0.056,0.316,0.484,0.132,0.003,0.115,0.045,102716,0.594,2,27,4,1,0
C00677,6,Stable Salary Builders,0.5176398080805245,1.9337570241683184,2026-06-30,35,Auckland,146,6068,1.0,0.148,11212,6671,4413,38,0.769,0.186,0.452,0.24,0.058,0.098,0.047,0.05,273484,0.078,2,17,4,0,0
C00678,2,Emerging Digital Everyday,0.578071015113804,1.7459959826982843,2026-06-30,31,Waikato,1,2928,0.792,0.252,1476,568,2659,85,0.899,0.005,0.493,0.353,0.054,0.083,0.044,0.023,0,0.244,5,28,1,1,0
C00679,3,High Spend Credit Active,0.6466283915398887,1.376776438089613,2026-06-30,28,Other,87,7471,0.726,0.265,6392,1337,6302,88,0.865,0.147,0.412,0.425,0.105,0.041,0.121,0.043,68426,0.677,2,18,4,0,1
C00680,4,High Spend and Frequent Overdraft,0.5049991434096216,2.180783325309363,2026-06-30,36,Auckland,9,10629,0.548,0.197,14376,3729,10933,107,0.877,0.095,0.406,0.515,0.101,0.04,0.091,0.01,64741,0.66,1,25,6,4,1
C00681,2,Emerging Digital Everyday,0.4479826819145778,2.5581865144924456,2026-06-30,22,Canterbury,22,2875,0.798,0.4,3101,1082,2505,73,0.969,0.081,0.456,0.328,0.009,0.086,0.061,0.0,11053,0.387,3,25,2,1,0
C00682,3,High Spend Credit Active,0.5837037024263361,1.7000730747561206,2026-06-30,41,Bay of Plenty,69,7188,0.729,0.285,10172,2010,5467,84,0.849,0.085,0.467,0.435,0.111,0.028,0.082,0.052,77818,0.743,1,26,4,1,0
C00683,2,Emerging Digital Everyday,0.6141912805146459,1.5529066334390988,2026-06-30,29,Canterbury,59,2897,0.646,0.248,2889,423,1768,63,0.952,0.067,0.53,0.331,0.057,0.139,0.033,0.004,11543,0.476,4,22,2,0,0
C00684,6,Stable Salary Builders,0.7067113678949988,1.0194314586174185,2026-06-30,45,Auckland,133,6318,0.883,0.098,16125,8204,2923,62,0.895,0.075,0.486,0.234,0.041,0.101,0.012,0.099,234342,0.221,4,15,3,0,0
C00685,1,Affluent Investors,0.6516032670411962,1.3517372952044189,2026-06-30,53,Wellington,162,19876,0.536,0.192,80555,64472,6026,72,0.699,0.0,0.524,0.273,0.142,0.04,0.097,0.238,171748,0.124,6,8,6,0,0
C00686,1,Affluent Investors,0.660002738194645,1.3113161101509627,2026-06-30,49,Canterbury,151,15010,0.572,0.187,82836,57698,4197,43,0.669,0.124,0.472,0.315,0.138,0.009,0.103,0.265,0,0.019,5,14,6,0,0
C00687,4,High Spend and Frequent Overdraft,0.5929229261327543,1.6684396084414834,2026-06-30,39,Auckland,53,10149,0.658,0.287,7491,2133,8995,122,0.933,0.018,0.478,0.571,0.126,0.041,0.084,0.0,66965,0.547,1,29,5,3,0
C00688,2,Emerging Digital Everyday,0.5918342900526843,1.671034634802255,2026-06-30,28,Bay of Plenty,10,5273,0.677,0.273,2418,1211,3899,75,0.93,0.0,0.468,0.412,0.042,0.125,0.01,0.071,5228,0.248,2,26,2,0,0
C00689,2,Emerging Digital Everyday,0.42233370846768203,2.7460164807977514,2026-06-30,25,Auckland,32,4329,0.464,0.263,4351,1225,3400,75,0.89,0.104,0.398,0.395,0.057,0.087,0.075,0.027,5622,0.31,3,23,2,2,1
C00690,4,High Spend and Frequent Overdraft,0.48568593894792667,2.3052546528121445,2026-06-30,35,Waikato,29,9625,0.459,0.297,8995,1819,9442,98,0.909,0.0,0.346,0.567,0.144,0.035,0.124,0.016,151689,0.681,1,30,3,1,0
C00691,5,Low Digital Engagement and Cash-Oriented,0.5309660610605026,2.482962443711967,2026-06-30,58,Auckland,109,4011,0.262,0.274,4216,2173,2181,31,0.379,0.404,0.399,0.276,0.017,0.058,0.1,0.041,0,0.207,27,5,3,1,0
C00692,6,Stable Salary Builders,0.48615909838869553,2.1180176040683585,2026-06-30,34,Other,84,6619,0.809,0.058,32419,17261,2778,79,0.88,0.236,0.47,0.279,0.056,0.055,0.057,0.116,0,0.376,3,23,3,0,0
C00693,6,Stable Salary Builders,0.6983810149028479,1.0542536266857458,2026-06-30,39,Auckland,114,7302,0.842,0.133,9614,5551,4094,64,0.818,0.082,0.406,0.272,0.074,0.093,0.021,0.062,137220,0.382,3,16,4,0,0
C00694,2,Emerging Digital Everyday,0.5697956535579567,1.7919315761539512,2026-06-30,21,Wellington,29,2920,0.788,0.244,4033,1443,1760,69,0.905,0.0,0.365,0.362,0.092,0.112,0.07,0.006,0,0.371,2,21,2,0,0
C00695,4,High Spend and Frequent Overdraft,0.5066707081182775,2.1702350766078,2026-06-30,26,Waikato,66,6980,0.815,0.237,6612,132,6151,109,0.949,0.114,0.4,0.542,0.148,0.041,0.087,0.062,86865,0.714,3,31,3,3,0
C00696,6,Stable Salary Builders,0.6029854055558613,1.4855747180326577,2026-06-30,29,Canterbury,109,8355,0.928,0.167,17616,7862,4257,58,0.842,0.105,0.454,0.312,0.037,0.069,0.052,0.069,233490,0.416,2,16,4,0,0
C00697,1,Affluent Investors,0.5137272354218979,2.102034102563092,2026-06-30,55,Auckland,136,11646,0.598,0.149,74168,51279,4059,63,0.64,0.009,0.475,0.295,0.082,0.034,0.066,0.282,43269,0.294,8,7,5,0,0
C00698,6,Stable Salary Builders,0.5369719009226465,1.826078987408271,2026-06-30,40,Bay of Plenty,69,4760,0.808,0.211,13767,7183,2281,54,0.896,0.093,0.47,0.3,0.03,0.077,0.061,0.046,314974,0.117,4,17,4,0,0
C00699,2,Emerging Digital Everyday,0.4806108826946263,2.3342151182403397,2026-06-30,23,Canterbury,24,2829,0.832,0.167,2650,824,2118,81,1.0,0.012,0.443,0.251,0.05,0.118,0.021,0.056,10031,0.202,6,27,3,1,0
C00700,1,Affluent Investors,0.5522202144471446,1.8740055804223101,2026-06-30,56,Wellington,127,16926,0.634,0.28,159835,117160,8126,52,0.723,0.128,0.522,0.332,0.133,0.018,0.168,0.27,0,0.05,3,13,6,0,0
C00701,1,Affluent Investors,0.5430251133995928,1.9269975253257963,2026-06-30,51,Bay of Plenty,176,19931,0.716,0.166,80489,36039,9095,63,0.776,0.049,0.44,0.365,0.132,0.038,0.133,0.267,289395,0.331,8,12,6,0,0
C00702,6,Stable Salary Builders,0.6478027439255339,1.275031885792011,2026-06-30,31,Wellington,115,6850,0.905,0.09,10928,5280,4872,60,0.856,0.082,0.499,0.249,0.038,0.067,0.053,0.047,156904,0.193,4,19,5,0,0
C00703,5,Low Digital Engagement and Cash-Oriented,0.51268352057093,2.620393056305971,2026-06-30,58,Wellington,88,4343,0.318,0.373,14156,7485,2964,8,0.368,0.384,0.467,0.239,0.01,0.055,0.046,0.044,13433,0.066,15,7,1,0,0
C00704,2,Emerging Digital Everyday,0.5265366447340658,2.0434710634389437,2026-06-30,24,Other,73,3118,0.625,0.125,4408,1242,2513,56,0.89,0.127,0.446,0.318,0.037,0.113,0.022,0.0,18376,0.304,3,19,1,0,0
C00705,2,Emerging Digital Everyday,0.6282925190822009,1.4805911243668035,2026-06-30,37,Waikato,38,3105,0.673,0.285,4645,708,2154,68,1.0,0.077,0.517,0.329,0.0,0.087,0.074,0.05,8379,0.357,4,25,2,0,0
C00706,5,Low Digital Engagement and Cash-Oriented,0.6121876074744267,1.924677069573045,2026-06-30,61,Wellington,72,3243,0.427,0.313,13171,6144,1670,14,0.259,0.453,0.473,0.211,0.026,0.021,0.119,0.056,0,0.194,18,9,1,0,0
C00707,6,Stable Salary Builders,0.4762639726434274,2.178407292558812,2026-06-30,35,Canterbury,120,4754,0.941,0.137,13986,6053,3033,67,0.776,0.191,0.576,0.179,0.063,0.053,0.047,0.05,141624,0.21,2,16,4,1,0
C00708,4,High Spend and Frequent Overdraft,0.6404117119146601,1.4225045280511341,2026-06-30,45,Auckland,105,10141,0.772,0.282,8909,1942,8480,108,0.92,0.074,0.357,0.514,0.108,0.041,0.069,0.071,0,0.722,1,25,4,2,0
C00709,2,Emerging Digital Everyday,0.5139929441283531,2.1202847412675054,2026-06-30,28,Other,74,4727,0.642,0.156,1601,345,3694,89,0.757,0.0,0.372,0.399,0.053,0.123,0.046,0.038,18320,0.335,3,32,1,0,0
C00710,1,Affluent Investors,0.6820871972406847,1.207444011073659,2026-06-30,53,Waikato,142,12176,0.553,0.203,116460,82387,7311,45,0.63,0.025,0.378,0.282,0.141,0.002,0.074,0.272,271955,0.285,4,10,6,0,0
C00711,6,Stable Salary Builders,0.5495815132380533,1.7579138451983058,2026-06-30,43,Canterbury,37,6889,0.945,0.05,9298,5778,4130,73,0.724,0.167,0.588,0.217,0.049,0.06,0.061,0.075,49453,0.269,5,26,3,0,0
C00712,6,Stable Salary Builders,0.5252744271611178,1.8907599672750253,2026-06-30,22,Auckland,54,6008,0.862,0.237,8103,4734,4227,57,0.855,0.142,0.598,0.284,0.078,0.066,0.063,0.12,228425,0.275,4,16,4,0,0
